,Shape,Price,Carat,CutGrade,Color,Clarity,Delivery_date
428,Emerald,$626,0.41,Very Good,F,SI1,Feb 16
429,Emerald,$626,0.30,Very Good,E,VVS1,Feb 14
430,Emerald,$626,0.34,Very Good,G,IF,Feb 17
431,Emerald,$626,0.30,Very Good,F,VVS2,Feb 13
432,Emerald,$627,0.51,Very Good,E,SI2,Feb 20
433,Emerald,$627,0.30,Very Good,D,VVS1,Feb 16
434,Emerald,$627,0.40,Very Good,G,VVS1,Feb 20
435,Emerald,$628,0.40,Very Good,H,VVS2,Feb 22
436,Emerald,$628,0.35,Very Good,G,VS1,Feb 14
437,Emerald,$628,0.33,Very Good,G,VS1,Feb 13
438,Emerald,$628,0.40,Very Good,H,VVS2,Feb 20
439,Emerald,$630,0.44,Very Good,H,VS1,Feb 20
